  Depth   SampleID      Ti        Ta        P1       P1sigma      P2       P2sigma      DA       DAsigma  
  105.785    253      -16.0     -15.5       2.9336     0.0010     2.9241     0.0017    0.00950    0.00078 
  105.790    253      -16.0     -16.0       2.9324     0.0005     2.9233     0.0003    0.00910    0.00026 
  105.795    253      -16.1     -16.3       2.9272     0.0003     2.9193     0.0001    0.00790    0.00026 
  105.800    253      -16.0     -16.3       2.9217     0.0001     2.9148     0.0001    0.00693    0.00015 
  105.805    253      -16.1     -16.5       2.9201     0.0001     2.9138     0.0002    0.00627    0.00015 
  105.810    253      -16.2     -16.5       2.9277     0.0003     2.9213     0.0002    0.00643    0.00015 
  105.815    253      -16.2     -16.5       2.9390     0.0004     2.9319     0.0004    0.00707    0.00006 
  105.820    253      -16.2     -16.6       2.9457     0.0002     2.9379     0.0001    0.00780    0.00010 
  105.825    253      -16.2     -16.6       2.9473     0.0001     2.9389     0.0002    0.00837    0.00015 
  105.830    253      -16.0     -16.5       2.9446     0.0006     2.9357     0.0005    0.00893    0.00006 
  105.835    253      -16.2     -16.7       2.9419     0.0002     2.9322     0.0002    0.00963    0.00006 
  105.840    253      -16.2     -16.7       2.9395     0.0004     2.9285     0.0003    0.01103    0.00015 
  105.845    253      -16.3     -16.8       2.9404     0.0003     2.9288     0.0004    0.01157    0.00012 
  105.850    253      -16.2     -16.8       2.9425     0.0003     2.9314     0.0002    0.01113    0.00025 
  105.855    253      -16.2     -16.8       2.9438     0.0000     2.9336     0.0002    0.01023    0.00015 
  105.860    253      -16.3     -16.8       2.9447     0.0007     2.9361     0.0006    0.00857    0.00025 
  105.865    253      -16.4     -16.8       2.9478     0.0003     2.9399     0.0005    0.00783    0.00021 
  105.870    253      -16.3     -16.5       2.9512     0.0002     2.9425     0.0001    0.00867    0.00015 
  105.875    253      -16.2     -16.3       2.9510     0.0003     2.9411     0.0002    0.00993    0.00012 
  105.880    253      -16.3     -16.3       2.9462     0.0004     2.9356     0.0005    0.01063    0.00012 
  105.885    253      -16.4     -16.3       2.9409     0.0005     2.9301     0.0004    0.01087    0.00015 
  105.890    253      -16.0     -15.9       2.9369     0.0001     2.9256     0.0000    0.01133    0.00012 
  105.895    253      -16.3     -16.1       2.9329     0.0003     2.9214     0.0002    0.01147    0.00031 
  105.900    253      -16.2     -15.9       2.9288     0.0004     2.9176     0.0001    0.01117    0.00029 
  105.905    253      -16.0     -15.6       2.9266     0.0002     2.9159     0.0004    0.01073    0.00029 
  105.910    253      -16.2     -15.8       2.9310     0.0005     2.9206     0.0003    0.01040    0.00046 
  105.915    253      -16.2     -15.7       2.9374     0.0002     2.9267     0.0004    0.01070    0.00053 
  105.920    253      -16.2     -15.6       2.9432     0.0003     2.9326     0.0006    0.01063    0.00035 
  105.925    253      -16.0     -15.4       2.9458     0.0001     2.9358     0.0004    0.01000    0.00036 
  105.930    253      -16.1     -15.5       2.9439     0.0005     2.9341     0.0009    0.00973    0.00040 
  105.935    253      -16.0     -15.4       2.9421     0.0002     2.9314     0.0003    0.01067    0.00015 
  105.940    253      -16.0     -15.7       2.9418     0.0002     2.9307     0.0004    0.01110    0.00044 
  105.945    253      -15.9     -16.1       2.9431     0.0001     2.9326     0.0002    0.01053    0.00025 
  105.950    253      -16.2     -16.4       2.9440     0.0002     2.9334     0.0002    0.01060    0.00010 
  105.955    253      -16.0     -16.4       2.9449     0.0005     2.9336     0.0003    0.01133    0.00021 
  105.960    253      -16.0     -16.5       2.9504     0.0007     2.9386     0.0006    0.01183    0.00012 
  105.965    253      -16.0     -16.5       2.9586     0.0002     2.9468     0.0003    0.01180    0.00017 
  105.970    253      -16.2     -16.8       2.9582     0.0009     2.9479     0.0005    0.01037    0.00049 
  106.010    253      -16.2     -16.4       2.9443     0.0000     2.9332     0.0001    0.01113    0.00006 
  106.015    253      -16.1     -16.2       2.9472     0.0002     2.9339     0.0001    0.01327    0.00021 
  106.020    253      -16.2     -16.2       2.9469     0.0003     2.9332     0.0002    0.01370    0.00010 
  106.025    253      -16.1     -16.0       2.9429     0.0005     2.9304     0.0003    0.01247    0.00025 
  106.030    253      -16.2     -16.1       2.9381     0.0006     2.9282     0.0006    0.00990    0.00000 
  106.035    253      -16.2     -16.0       2.9390     0.0008     2.9316     0.0006    0.00737    0.00021 
  106.040    253      -16.3     -15.9       2.9438     0.0004     2.9375     0.0010    0.00633    0.00067 
  106.045    253      -16.1     -15.7       2.9463     0.0002     2.9392     0.0005    0.00710    0.00044 
  106.050    253      -16.0     -15.6       2.9438     0.0006     2.9345     0.0007    0.00927    0.00012 
  106.055    253      -16.1     -15.6       2.9370     0.0008     2.9259     0.0009    0.01110    0.00010 
  106.060    253      -16.0     -15.5       2.9296     0.0009     2.9179     0.0010    0.01173    0.00012 
  106.065    253      -16.1     -15.5       2.9259     0.0008     2.9151     0.0008    0.01083    0.00006 
  106.070    253      -16.2     -15.6       2.9285     0.0003     2.9189     0.0003    0.00963    0.00006 
  106.075    253      -16.1     -15.5       2.9348     0.0001     2.9263     0.0001    0.00850    0.00017 
  106.080    253      -16.0     -15.9       2.9438     0.0002     2.9366     0.0002    0.00720    0.00026 
  106.085    253      -16.0     -16.3       2.9535     0.0002     2.9457     0.0001    0.00777    0.00031 
  106.090    253      -16.0     -16.4       2.9625     0.0005     2.9535     0.0008    0.00900    0.00044 
  106.095    253      -16.0     -16.5       2.9655     0.0005     2.9559     0.0009    0.00957    0.00035 
  106.100    253      -15.9     -16.5       2.9649     0.0007     2.9551     0.0007    0.00983    0.00006 
  106.105    253      -16.1     -16.7       2.9611     0.0003     2.9516     0.0001    0.00953    0.00032 
  106.110    253      -16.1     -16.8       2.9585     0.0001     2.9499     0.0002    0.00857    0.00025 
  106.115    253      -16.1     -16.9       2.9565     0.0006     2.9479     0.0004    0.00857    0.00029 
  106.120    253      -16.1     -16.9       2.9549     0.0009     2.9455     0.0006    0.00940    0.00044 
  106.125    253      -16.1     -16.8       2.9513     0.0006     2.9427     0.0004    0.00860    0.00020 
  106.130    253      -16.3     -16.9       2.9459     0.0003     2.9391     0.0003    0.00677    0.00015 
  106.135    253      -16.1     -16.6       2.9377     0.0003     2.9328     0.0004    0.00490    0.00017 
  106.265    255      -16.2     -16.8       2.9383     0.0001     2.9315     0.0003    0.00680    0.00020 
  106.270    255      -16.0     -16.8       2.9326     0.0006     2.9245     0.0002    0.00810    0.00044 
  106.275    255      -16.1     -16.7       2.9267     0.0005     2.9181     0.0007    0.00867    0.00023 
  106.280    255      -16.2     -16.6       2.9238     0.0004     2.9160     0.0001    0.00780    0.00026 
  106.285    255      -16.1     -16.4       2.9248     0.0004     2.9181     0.0005    0.00673    0.00015 
  106.290    255      -16.2     -16.4       2.9295     0.0001     2.9227     0.0002    0.00683    0.00015 
  106.295    255      -16.2     -16.3       2.9359     0.0004     2.9275     0.0002    0.00837    0.00025 
  106.300    255      -16.4     -16.4       2.9433     0.0001     2.9341     0.0001    0.00920    0.00010 
  106.305    255      -16.2     -16.1       2.9471     0.0004     2.9376     0.0005    0.00947    0.00006 
  106.310    255      -16.3     -16.1       2.9487     0.0001     2.9396     0.0001    0.00910    0.00017 
  106.315    255      -16.2     -16.0       2.9469     0.0004     2.9391     0.0005    0.00777    0.00015 
  106.320    255      -16.2     -15.8       2.9464     0.0002     2.9391     0.0004    0.00737    0.00021 
  106.325    255      -15.9     -15.5       2.9467     0.0002     2.9386     0.0001    0.00817    0.00021 
  106.330    255      -16.0     -15.6       2.9456     0.0006     2.9363     0.0007    0.00930    0.00010 
  106.335    255      -16.2     -15.7       2.9404     0.0001     2.9306     0.0003    0.00977    0.00021 
  106.340    255      -16.0     -15.4       2.9373     0.0001     2.9288     0.0005    0.00853    0.00035 
  106.345    255      -16.0     -15.4       2.9351     0.0001     2.9291     0.0004    0.00600    0.00040 
  106.350    255      -15.9     -15.3       2.9347     0.0001     2.9291     0.0001    0.00557    0.00015 
  106.355    255      -15.8     -15.7       2.9402     0.0007     2.9315     0.0006    0.00863    0.00012 
  106.360    255      -15.9     -16.1       2.9439     0.0002     2.9334     0.0002    0.01053    0.00015 
  106.365    255      -15.9     -16.3       2.9470     0.0004     2.9364     0.0003    0.01063    0.00012 
  106.370    255      -15.9     -16.5       2.9441     0.0002     2.9345     0.0002    0.00963    0.00006 
  106.375    255      -16.0     -16.7       2.9370     0.0006     2.9286     0.0006    0.00840    0.00000 
  106.380    255      -16.0     -16.8       2.9269     0.0003     2.9190     0.0001    0.00790    0.00026 
  106.385    255      -16.0     -16.8       2.9216     0.0004     2.9137     0.0005    0.00783    0.00012 
  106.390    255      -16.0     -16.8       2.9274     0.0002     2.9193     0.0001    0.00813    0.00021 
  106.395    255      -16.2     -17.0       2.9361     0.0001     2.9271     0.0001    0.00900    0.00017 
  106.400    255      -16.2     -16.9       2.9397     0.0003     2.9310     0.0002    0.00867    0.00045 
  106.405    255      -16.5     -16.9       2.9358     0.0001     2.9296     0.0003    0.00617    0.00031 
  106.410    255      -16.1     -16.5       2.9303     0.0003     2.9266     0.0003    0.00367    0.00055 
  106.415    255      -16.2     -16.5       2.9228     0.0003     2.9196     0.0004    0.00323    0.00025 
  106.420    255      -16.2     -16.4       2.9181     0.0003     2.9128     0.0005    0.00530    0.00020 
  106.425    255      -16.2     -16.3       2.9220     0.0007     2.9153     0.0003    0.00673    0.00032 
  106.430    255      -16.2     -16.2       2.9323     0.0004     2.9264     0.0003    0.00583    0.00012 
  106.435    255      -16.3     -16.2       2.9436     0.0002     2.9392     0.0004    0.00443    0.00046 
  106.440    255      -16.1     -15.9       2.9472     0.0001     2.9443     0.0003    0.00283    0.00025 
  106.455    255      -16.2     -15.8       2.9437     0.0008     2.9402     0.0004    0.00350    0.00095 
  106.460    255      -16.2     -15.7       2.9471     0.0002     2.9426     0.0003    0.00453    0.00021 
  106.465    255      -16.0     -15.5       2.9489     0.0002     2.9421     0.0005    0.00683    0.00029 
  106.470    255      -16.1     -15.5       2.9531     0.0002     2.9448     0.0003    0.00830    0.00017 
  106.475    255      -16.0     -15.5       2.9559     0.0005     2.9465     0.0006    0.00937    0.00012 
  106.480    255      -16.0     -15.4       2.9563     0.0002     2.9462     0.0007    0.01010    0.00053 
  106.485    255      -16.1     -15.7       2.9511     0.0005     2.9418     0.0007    0.00933    0.00051 
  106.490    255      -16.2     -16.4       2.9426     0.0003     2.9358     0.0003    0.00677    0.00006 
  106.495    255      -16.0     -16.4       2.9344     0.0005     2.9299     0.0001    0.00457    0.00047 
  106.500    255      -15.9     -16.6       2.9381     0.0002     2.9332     0.0003    0.00493    0.00015 
  106.505    255      -16.1     -16.7       2.9476     0.0006     2.9419     0.0002    0.00573    0.00072 
  106.510    255      -16.1     -16.8       2.9555     0.0003     2.9489     0.0003    0.00657    0.00047 
  106.515    255      -16.1     -16.8       2.9558     0.0007     2.9488     0.0004    0.00700    0.00026 
  106.520    255      -16.0     -16.7       2.9538     0.0003     2.9471     0.0005    0.00667    0.00035 
  106.525    255      -16.1     -16.8       2.9514     0.0009     2.9446     0.0005    0.00683    0.00042 
  106.530    255      -16.2     -16.8       2.9476     0.0005     2.9409     0.0001    0.00670    0.00036 
  106.535    255      -16.2     -16.6       2.9401     0.0006     2.9317     0.0004    0.00837    0.00049 
  106.540    255      -16.2     -16.5       2.9350     0.0003     2.9248     0.0004    0.01020    0.00017 
  106.545    255      -16.0     -16.3       2.9334     0.0002     2.9233     0.0003    0.01010    0.00020 
  106.550    255      -16.4     -16.5       2.9383     0.0004     2.9291     0.0004    0.00923    0.00015 
  106.555    255      -16.2     -16.2       2.9430     0.0009     2.9349     0.0005    0.00810    0.00061 
  106.560    255      -16.0     -15.9       2.9436     0.0006     2.9359     0.0003    0.00763    0.00060 
  106.565    255      -16.0     -15.9       2.9373     0.0003     2.9320     0.0005    0.00527    0.00055 
  106.570    255      -16.2     -16.0       2.9313     0.0005     2.9274     0.0005    0.00387    0.00072 
  106.575    255      -16.0     -15.7       2.9277     0.0006     2.9242     0.0002    0.00353    0.00067 
  106.580    255      -16.1     -15.7       2.9318     0.0002     2.9256     0.0005    0.00623    0.00035 
  106.585    255      -15.9     -15.5       2.9389     0.0003     2.9310     0.0004    0.00793    0.00023 
  106.590    255      -16.0     -15.5       2.9442     0.0007     2.9370     0.0005    0.00723    0.00021 
  106.595    255      -15.9     -15.4       2.9464     0.0004     2.9411     0.0003    0.00533    0.00012 
  106.600    255      -16.0     -15.5       2.9455     0.0005     2.9403     0.0007    0.00517    0.00021 
  106.605    255      -15.8     -15.2       2.9472     0.0000     2.9400     0.0004    0.00723    0.00042 
  106.610    255      -15.9     -15.3       2.9482     0.0001     2.9397     0.0006    0.00853    0.00055 
  106.615    255      -15.9     -15.9       2.9483     0.0005     2.9404     0.0005    0.00790    0.00000 
  106.620    255      -15.9     -16.2       2.9477     0.0010     2.9388     0.0011    0.00890    0.00017 
  106.625    255      -15.9     -16.3       2.9486     0.0007     2.9382     0.0008    0.01043    0.00015 
  106.630    255      -16.0     -16.6       2.9473     0.0008     2.9370     0.0007    0.01033    0.00012 
  106.635    255      -16.0     -16.7       2.9470     0.0004     2.9374     0.0002    0.00960    0.00017 
  106.640    255      -16.0     -16.7       2.9450     0.0001     2.9374     0.0001    0.00757    0.00015 
  106.645    255      -16.0     -16.7       2.9413     0.0001     2.9360     0.0002    0.00530    0.00017 
  106.650    255      -16.1     -16.9       2.9363     0.0005     2.9326     0.0004    0.00370    0.00046 
  106.655    255      -16.0     -16.8       2.9313     0.0004     2.9287     0.0004    0.00267    0.00081 
  106.660    255      -16.1     -16.7       2.9260     0.0001     2.9227     0.0002    0.00333    0.00021 
  106.665    255      -16.2     -16.7       2.9217     0.0003     2.9163     0.0002    0.00540    0.00036 
  106.670    255      -16.1     -16.4       2.9243     0.0002     2.9163     0.0002    0.00800    0.00036 
  106.675    255      -16.2     -16.5       2.9330     0.0002     2.9238     0.0003    0.00923    0.00031 
  106.680    255      -16.2     -16.4       2.9431     0.0002     2.9328     0.0003    0.01033    0.00049 
  106.685    255      -16.0     -16.1       2.9504     0.0001     2.9386     0.0001    0.01180    0.00000 
  106.690    255      -15.9     -15.9       2.9548     0.0005     2.9423     0.0005    0.01250    0.00010 
  106.695    255      -16.0     -15.9       2.9590     0.0007     2.9467     0.0010    0.01223    0.00032 
  106.700    255      -16.1     -15.9       2.9620     0.0009     2.9509     0.0009    0.01113    0.00023 
  106.705    255      -16.0     -15.8       2.9621     0.0002     2.9516     0.0001    0.01043    0.00025 
  106.710    255      -16.0     -15.7       2.9539     0.0003     2.9435     0.0003    0.01037    0.00015 
  106.715    255      -15.9     -15.6       2.9440     0.0003     2.9335     0.0004    0.01050    0.00010 
  106.720    255      -16.0     -15.6       2.9381     0.0001     2.9274     0.0004    0.01070    0.00036 
  106.725    255      -15.9     -15.4       2.9343     0.0003     2.9267     0.0008    0.00753    0.00110 
  106.765    255      -15.8     -16.2       2.9274     0.0005     2.9221     0.0005    0.00537    0.00015 
  106.770    255      -15.9     -16.5       2.9305     0.0007     2.9252     0.0005    0.00527    0.00023 
  106.775    255      -15.8     -16.5       2.9344     0.0005     2.9276     0.0008    0.00687    0.00031 
  106.780    255      -16.0     -16.7       2.9374     0.0001     2.9299     0.0002    0.00757    0.00015 
  106.785    255      -15.9     -16.6       2.9330     0.0001     2.9264     0.0001    0.00657    0.00021 
  106.790    255      -16.0     -16.9       2.9272     0.0003     2.9219     0.0002    0.00523    0.00012 
  106.795    255      -16.2     -17.1       2.9252     0.0003     2.9222     0.0008    0.00307    0.00050 
  106.800    255      -16.2     -17.1       2.9266     0.0003     2.9242     0.0002    0.00240    0.00036 
  106.805    255      -15.9     -16.6       2.9289     0.0001     2.9245     0.0003    0.00443    0.00032 
  106.810    255      -16.0     -16.6       2.9312     0.0006     2.9236     0.0005    0.00767    0.00029 
  106.815    255      -16.1     -16.5       2.9357     0.0004     2.9270     0.0004    0.00870    0.00010 
  106.820    255      -16.1     -16.4       2.9405     0.0004     2.9347     0.0003    0.00587    0.00025 
  106.825    255      -16.1     -16.3       2.9426     0.0005     2.9387     0.0001    0.00387    0.00038 
  106.830    255      -16.2     -16.2       2.9439     0.0002     2.9387     0.0005    0.00517    0.00060 
  106.835    255      -16.2     -16.1       2.9405     0.0007     2.9332     0.0002    0.00727    0.00045 
  106.840    255      -16.0     -15.9       2.9395     0.0006     2.9321     0.0002    0.00737    0.00068 
  106.845    255      -16.1     -15.9       2.9411     0.0003     2.9338     0.0002    0.00733    0.00045 
  106.850    255      -16.0     -15.7       2.9440     0.0001     2.9362     0.0003    0.00783    0.00029 
  106.855    255      -16.0     -15.6       2.9439     0.0002     2.9376     0.0002    0.00630    0.00000 
  106.860    255      -16.0     -15.6       2.9418     0.0004     2.9388     0.0003    0.00297    0.00060 
  106.865    255      -16.0     -15.6       2.9361     0.0000     2.9315     0.0004    0.00457    0.00038 
  106.870    255      -15.9     -15.5       2.9298     0.0002     2.9214     0.0004    0.00840    0.00036 
  106.875    255      -15.9     -15.4       2.9272     0.0005     2.9159     0.0009    0.01123    0.00046 
  106.880    255      -16.0     -15.5       2.9315     0.0011     2.9206     0.0010    0.01093    0.00006 
  106.885    255      -15.9     -15.4       2.9403     0.0003     2.9307     0.0003    0.00963    0.00006 
  106.890    255      -15.9     -15.3       2.9432     0.0002     2.9342     0.0004    0.00897    0.00032 
  106.895    255      -15.9     -15.9       2.9386     0.0005     2.9292     0.0004    0.00947    0.00015 
  106.900    255      -15.9     -16.3       2.9316     0.0006     2.9209     0.0006    0.01077    0.00012 
  106.905    255      -15.9     -16.5       2.9241     0.0004     2.9125     0.0004    0.01157    0.00015 
  106.910    255      -16.0     -16.7       2.9143     0.0004     2.9036     0.0004    0.01067    0.00023 
  106.950    255      -16.3     -16.6       2.9553     0.0010     2.9451     0.0005    0.01013    0.00049 
  106.955    255      -16.2     -16.4       2.9560     0.0010     2.9474     0.0010    0.00863    0.00055 
  106.960    255      -16.0     -16.1       2.9604     0.0003     2.9516     0.0003    0.00883    0.00045 
  106.965    255      -16.5     -16.5       2.9603     0.0002     2.9508     0.0003    0.00950    0.00026 
  106.970    255      -16.1     -16.0       2.9596     0.0001     2.9493     0.0001    0.01033    0.00012 
  106.975    255      -15.9     -15.7       2.9588     0.0001     2.9484     0.0002    0.01043    0.00012 
  106.980    255      -16.2     -15.9       2.9569     0.0001     2.9467     0.0002    0.01023    0.00012 
  106.985    255      -15.9     -15.6       2.9548     0.0002     2.9448     0.0003    0.01003    0.00006 
  106.990    255      -16.0     -15.6       2.9517     0.0002     2.9421     0.0002    0.00960    0.00026 
  106.995    255      -16.1     -15.7       2.9493     0.0001     2.9401     0.0001    0.00917    0.00006 
  107.000    255      -16.1     -15.6       2.9488     0.0002     2.9398     0.0003    0.00903    0.00012 
  107.005    255      -16.1     -15.6       2.9482     0.0002     2.9391     0.0001    0.00913    0.00023 
  107.010    255      -15.9     -15.4       2.9487     0.0005     2.9400     0.0002    0.00870    0.00044 
  107.015    255      -15.9     -15.3       2.9521     0.0005     2.9448     0.0001    0.00730    0.00044 
  107.020    255      -16.0     -15.5       2.9553     0.0003     2.9491     0.0003    0.00620    0.00046 
  107.025    255      -16.0     -16.1       2.9565     0.0007     2.9497     0.0003    0.00687    0.00059 
  107.030    255      -15.9     -16.3       2.9589     0.0013     2.9495     0.0012    0.00943    0.00025 
  107.035    255      -15.9     -16.6       2.9652     0.0008     2.9544     0.0007    0.01083    0.00032 
  107.040    255      -16.0     -16.8       2.9667     0.0003     2.9566     0.0005    0.01013    0.00025 
  107.045    255      -16.2     -16.9       2.9606     0.0003     2.9522     0.0005    0.00840    0.00020 
  107.050    255      -16.1     -16.9       2.9497     0.0010     2.9412     0.0013    0.00857    0.00122 
  107.055    255      -16.1     -16.9       2.9446     0.0003     2.9362     0.0005    0.00837    0.00015 
  107.060    255      -16.2     -17.1       2.9441     0.0005     2.9378     0.0001    0.00627    0.00050 
  107.065    255      -16.2     -17.1       2.9455     0.0002     2.9395     0.0006    0.00600    0.00069 
  107.070    255      -16.2     -16.9       2.9422     0.0002     2.9345     0.0004    0.00770    0.00020 
  107.075    255      -16.1     -16.6       2.9362     0.0007     2.9258     0.0006    0.01037    0.00012 
  107.080    255      -16.2     -16.6       2.9338     0.0010     2.9219     0.0011    0.01183    0.00015 
  107.085    255      -16.1     -16.3       2.9355     0.0010     2.9238     0.0010    0.01170    0.00010 
  107.090    255      -16.2     -16.3       2.9386     0.0002     2.9271     0.0007    0.01153    0.00051 
  107.095    255      -16.2     -16.1       2.9408     0.0001     2.9299     0.0003    0.01083    0.00025 
  107.100    255      -16.1     -16.0       2.9422     0.0002     2.9324     0.0005    0.00977    0.00025 
  107.105    255      -16.1     -15.9       2.9403     0.0002     2.9312     0.0004    0.00910    0.00050 
  107.110    255      -16.1     -15.8       2.9330     0.0004     2.9247     0.0005    0.00837    0.00051 
  107.115    255      -16.2     -15.8       2.9269     0.0006     2.9180     0.0001    0.00887    0.00060 
  107.120    255      -16.1     -15.7       2.9263     0.0009     2.9155     0.0009    0.01073    0.00006 
  107.125    255      -16.0     -15.6       2.9306     0.0002     2.9205     0.0001    0.01013    0.00006 
  107.130    255      -16.1     -15.6       2.9319     0.0003     2.9240     0.0002    0.00790    0.00010 
  107.135    255      -16.0     -15.5       2.9318     0.0001     2.9252     0.0001    0.00663    0.00021 
  107.140    255      -16.2     -15.6       2.9338     0.0003     2.9267     0.0002    0.00713    0.00040 
  107.145    255      -15.9     -15.3       2.9363     0.0001     2.9286     0.0003    0.00767    0.00029 
  107.150    255      -16.0     -15.4       2.9360     0.0003     2.9282     0.0006    0.00777    0.00029 
  107.155    255      -15.9     -15.9       2.9333     0.0003     2.9246     0.0005    0.00873    0.00025 
  107.160    255      -15.9     -16.3       2.9283     0.0007     2.9185     0.0007    0.00980    0.00010 
  107.165    255      -15.9     -16.5       2.9248     0.0004     2.9146     0.0012    0.01027    0.00075 
  107.170    255      -15.9     -16.6       2.9248     0.0002     2.9155     0.0003    0.00927    0.00050 
  107.175    255      -15.9     -16.6       2.9300     0.0003     2.9207     0.0003    0.00923    0.00045 
  107.180    255      -16.1     -16.9       2.9365     0.0003     2.9266     0.0005    0.00990    0.00036 
  107.185    255      -16.0     -16.8       2.9411     0.0006     2.9310     0.0009    0.01003    0.00035 
  107.190    255      -16.1     -17.0       2.9430     0.0006     2.9342     0.0010    0.00880    0.00040 
  107.195    255      -16.1     -17.0       2.9446     0.0003     2.9370     0.0004    0.00767    0.00031 
  107.200    255      -16.2     -17.0       2.9452     0.0006     2.9385     0.0005    0.00663    0.00015 
  107.205    255      -16.1     -16.8       2.9485     0.0001     2.9428     0.0004    0.00573    0.00029 
  107.210    255      -16.2     -16.7       2.9508     0.0001     2.9454     0.0006    0.00537    0.00055 
  107.215    255      -16.2     -16.5       2.9509     0.0003     2.9458     0.0001    0.00510    0.00030 
  107.265    256      -16.2     -16.7       2.9453     0.0002     2.9352     0.0003    0.01010    0.00036 
  107.270    256      -16.2     -16.5       2.9388     0.0002     2.9294     0.0003    0.00937    0.00042 
  107.275    256      -16.3     -16.5       2.9262     0.0003     2.9177     0.0002    0.00853    0.00015 
  107.280    256      -16.2     -16.3       2.9137     0.0003     2.9046     0.0002    0.00907    0.00045 
  107.285    256      -16.3     -16.3       2.9059     0.0003     2.8963     0.0001    0.00963    0.00040 
  107.290    256      -16.2     -16.1       2.9069     0.0008     2.8988     0.0006    0.00817    0.00035 
  107.295    256      -16.2     -16.0       2.9183     0.0007     2.9123     0.0004    0.00597    0.00032 
  107.300    256      -16.2     -15.9       2.9331     0.0006     2.9268     0.0003    0.00630    0.00061 
  107.305    256      -16.2     -15.8       2.9423     0.0004     2.9347     0.0003    0.00760    0.00020 
  107.360    256      -16.0     -16.6       2.9333     0.0003     2.9292     0.0006    0.00410    0.00030 
  107.365    256      -16.1     -16.8       2.9292     0.0004     2.9221     0.0005    0.00717    0.00040 
  107.370    256      -15.9     -16.7       2.9259     0.0001     2.9158     0.0006    0.01003    0.00051 
  107.375    256      -16.0     -16.9       2.9281     0.0004     2.9175     0.0003    0.01063    0.00025 
  107.380    256      -16.3     -17.1       2.9368     0.0005     2.9278     0.0004    0.00897    0.00015 
  107.385    256      -16.2     -17.2       2.9462     0.0006     2.9379     0.0003    0.00823    0.00035 
  107.390    256      -16.2     -17.0       2.9502     0.0005     2.9417     0.0004    0.00850    0.00010 
  107.395    256      -16.4     -17.0       2.9466     0.0004     2.9377     0.0003    0.00890    0.00010 
  107.400    256      -16.3     -16.7       2.9364     0.0002     2.9276     0.0001    0.00887    0.00015 
  107.405    256      -16.2     -16.4       2.9251     0.0002     2.9167     0.0002    0.00837    0.00006 
  107.410    256      -16.2     -16.4       2.9186     0.0004     2.9109     0.0005    0.00777    0.00025 
  107.415    256      -16.2     -16.3       2.9185     0.0005     2.9115     0.0006    0.00700    0.00017 
  107.420    256      -16.2     -16.2       2.9229     0.0008     2.9162     0.0007    0.00667    0.00015 
  107.425    256      -16.2     -16.1       2.9287     0.0008     2.9227     0.0004    0.00600    0.00040 
  107.430    256      -16.2     -16.0       2.9354     0.0008     2.9301     0.0006    0.00533    0.00021 
  107.480    256      -16.0     -15.9       2.8924     0.0004     2.8841     0.0002    0.00837    0.00021 
  107.485    256      -15.9     -16.3       2.8985     0.0002     2.8893     0.0004    0.00913    0.00021 
  107.490    256      -16.1     -16.6       2.8997     0.0005     2.8906     0.0005    0.00910    0.00020 
  107.495    256      -16.2     -16.9       2.9030     0.0003     2.8941     0.0004    0.00890    0.00017 
  107.500    256      -16.2     -16.9       2.9053     0.0004     2.8969     0.0005    0.00837    0.00015 
  107.505    256      -16.0     -16.7       2.9110     0.0002     2.9025     0.0002    0.00850    0.00010 
  107.510    256      -16.1     -17.0       2.9156     0.0003     2.9067     0.0003    0.00887    0.00006 
  107.515    256      -16.2     -17.3       2.9191     0.0006     2.9096     0.0006    0.00947    0.00006 
  107.520    256      -16.2     -17.3       2.9202     0.0004     2.9107     0.0006    0.00950    0.00026 
  107.525    256      -16.2     -17.0       2.9160     0.0004     2.9079     0.0004    0.00807    0.00012 
  107.530    256      -16.1     -16.7       2.9074     0.0007     2.9019     0.0006    0.00550    0.00010 
  107.545    256      -16.2     -16.4       2.8927     0.0004     2.8886     0.0002    0.00410    0.00017 
  107.550    256      -16.0     -16.1       2.8914     0.0003     2.8833     0.0004    0.00807    0.00025 
  107.555    256      -16.2     -16.1       2.8911     0.0007     2.8799     0.0010    0.01113    0.00038 
  107.560    256      -16.1     -16.0       2.8940     0.0003     2.8826     0.0004    0.01137    0.00035 
  107.565    256      -16.2     -16.0       2.8943     0.0003     2.8844     0.0006    0.00997    0.00025 
  107.570    256      -16.3     -16.0       2.8949     0.0005     2.8869     0.0004    0.00793    0.00006 
  107.575    256      -16.2     -15.8       2.8955     0.0005     2.8898     0.0003    0.00563    0.00046 
  107.580    256      -16.1     -15.7       2.8970     0.0005     2.8909     0.0003    0.00617    0.00042 
  107.590    256      -16.0     -15.5       2.9045     0.0007     2.8969     0.0004    0.00760    0.00056 
  107.595    256      -16.2     -15.7       2.9136     0.0005     2.9055     0.0005    0.00803    0.00038 
  107.600    256      -16.1     -15.5       2.9218     0.0005     2.9141     0.0002    0.00770    0.00046 
  107.605    256      -16.1     -15.5       2.9280     0.0004     2.9207     0.0008    0.00727    0.00040 
  107.610    256      -16.0     -15.4       2.9339     0.0004     2.9259     0.0010    0.00793    0.00059 
  107.615    256      -16.0     -15.7       2.9419     0.0003     2.9339     0.0003    0.00797    0.00049 
  107.620    256      -16.2     -16.4       2.9476     0.0004     2.9407     0.0005    0.00683    0.00045 
  107.625    256      -16.1     -16.8       2.9518     0.0003     2.9452     0.0001    0.00660    0.00026 
